556,1.369,10500
557,1.374,10500
558,1.368,10500
559,1.372,10500
560,1.430,10500
561,1.373,10500
562,1.351,10500
563,1.381,10500
564,1.395,10500
565,1.353,10500
566,1.370,10500
567,1.355,10500
568,1.353,10500
569,1.387,10500
570,1.391,10500
571,1.391,10500
572,1.367,10500
573,1.400,10500
574,1.367,10500
575,1.374,10500
576,1.395,10500
577,1.364,10500
578,1.385,10500
579,1.401,10500
580,1.400,10500
581,1.422,10500
582,1.345,10500
583,1.339,10500
584,1.372,10500
585,1.428,10500
586,1.424,10500
587,1.347,10500
588,1.367,10500
589,1.364,10500
590,1.389,10500
591,1.389,10500
592,1.383,10500
593,1.408,10500
594,2.044,10500
595,1.357,10500
596,1.371,10500
597,1.389,10500
598,1.369,10500
599,1.386,10500
600,1.393,10500
601,1.417,10500
602,1.368,10500
603,1.399,10500
604,1.382,10500
605,1.405,10500
606,1.371,10500
607,1.386,10500
608,1.353,10500
609,1.391,10500
610,1.403,10500
611,1.392,10500
612,1.407,10500
613,1.376,10500
614,1.358,10500
615,1.388,10500
616,1.411,10500
617,1.419,10500
618,1.387,10500
619,1.373,10500
620,1.375,10500
621,1.370,10500
622,1.401,10500
623,1.377,10500
624,1.389,10500
625,1.360,10500
626,1.403,10500
627,1.432,10500
628,1.356,10500
629,1.376,10500
630,2.053,10500
631,1.398,10500
632,1.381,10500
633,1.402,10500
634,1.362,10500
635,1.362,10500
636,1.371,10500
637,1.385,10500
638,1.388,10500
639,1.389,10500
640,1.369,10500
641,1.382,10500
642,1.402,10500
643,1.366,10500
644,1.387,10500
645,1.336,10500
646,1.388,10500
647,1.428,10500
648,1.359,10500
649,1.347,10500
650,1.407,10500
651,1.379,10500
652,1.401,10500
653,1.386,10500
654,1.358,10500
655,1.370,10500
656,1.387,10500
657,1.383,10500
658,1.387,10500
659,1.361,10500
660,1.365,10500
661,1.364,10500
662,1.421,10500
663,1.400,10500
664,1.347,10500
665,1.349,10500
666,2.090,10500
667,1.373,10500
668,1.410,10500
669,1.367,10500
670,1.333,10500
671,1.411,10500
672,1.362,10500
673,1.396,10500
674,1.364,10500
675,1.382,10500
676,1.365,10500
677,1.397,10500
678,1.366,10500
679,1.419,10500
680,1.376,10500
681,1.332,10500
682,1.418,10500
683,1.375,10500
684,1.381,10500
685,1.380,10500
686,1.360,10500
687,1.380,10500
688,1.391,10500
689,1.341,10500
690,1.379,10500
691,1.354,10500
692,1.397,10500
693,1.417,10500
694,1.384,10500
695,1.380,10500
696,1.402,10500
697,1.436,10500
698,1.410,10500
699,1.384,10500
700,1.363,10500
701,1.378,10500
702,1.412,10500
703,1.424,10500
704,1.365,10500
705,1.373,10500
706,1.393,10500
707,1.373,10500
708,1.399,10500
709,1.392,10500
710,1.372,10500
711,1.366,10500
712,1.391,10500
713,1.341,10500
714,1.375,10500
715,1.394,10500
716,1.357,10500
717,1.439,10500
718,1.389,10500
719,1.382,10500
720,1.362,10500
721,1.371,10500
722,1.364,10500
723,1.386,10500
724,1.395,10500
725,1.403,10500
726,1.359,10500
727,1.384,10500
728,1.419,10500
729,1.386,10500
730,1.372,10500
731,1.367,10500
732,1.391,10500
733,1.383,10500
734,1.411,10500
735,1.379,10500
736,1.390,10500
737,1.404,10500
738,1.386,10500
739,1.389,10500
740,1.377,10500
