30,0.312,11600
31,0.316,12500
32,0.443,26800
33,0.359,15700
0,0.685,70800
1,0.314,16800
2,0.319,16800
3,0.329,16800
4,0.313,16800
5,0.306,16800
6,0.315,16800
7,0.320,16800
8,0.330,16800
0,0.675,70800
1,0.403,16800
2,0.391,16800
3,0.411,16800
4,0.418,16800
5,0.432,16800
6,0.486,16800
7,0.434,16900
8,0.436,17100
9,0.448,16800
10,0.464,16300
11,0.434,15800
12,0.436,15500
13,0.454,16500
14,0.428,15400
15,0.419,14500
16,0.425,13800
17,0.440,13700
18,0.424,13700
19,0.429,13700
0,0.657,58600
1,0.400,15800
2,0.400,15800
3,0.412,15800
4,0.437,15800
5,0.419,15800
6,0.429,15800
7,0.425,15800
8,0.416,15800
9,0.401,15800
0,0.639,234400
1,0.411,63200
2,0.417,63200
3,0.437,63200
0,0.786,234400
1,0.702,234400
2,0.655,234400
3,0.703,234400
4,0.701,234400
5,1.073,234400
6,0.717,234400
7,0.709,234400
8,0.721,234400
9,1.113,234400
10,0.705,234400
11,0.705,234400
12,0.724,234400
13,1.127,234400
0,0.662,234400
0,0.658,234400
1,1.824,234400
0,0.649,234400
1,0.684,234400
2,0.691,234400
0,0.673,234400
1,0.409,63200
2,0.422,63200
3,0.430,63200
4,0.459,63200
5,0.420,63200
6,0.439,63200
7,0.416,63200
8,0.413,63200
9,0.411,63200
10,0.424,63200
11,0.404,63200
12,0.441,63200
13,0.448,63200
14,0.459,63200
15,0.522,63200
16,0.485,63200
17,0.490,63600
18,0.464,63200
19,0.465,59600
20,0.471,60800
21,0.465,57600
22,0.468,56000
23,0.503,54800
24,0.488,66000
25,0.469,62000
26,0.508,65200
27,0.509,65200
28,0.500,66400
29,0.499,67600
30,0.519,66000
31,0.482,63600
32,0.533,68000
33,0.535,77200
34,0.696,186400
35,0.684,182000
36,0.568,101600
37,0.583,92000
38,0.542,94400
39,0.564,98400
40,0.566,96000
41,0.523,96400
42,0.525,95600
43,0.508,90800
44,0.543,90800
45,0.534,90800
46,0.519,90800
47,0.491,90800
0,0.335,98400
0,0.373,10000
1,0.386,8800
2,0.386,8800
3,0.416,8800
4,0.365,8800
0,0.630,8400
1,0.444,8000
2,0.470,8000
3,0.441,8000
4,0.979,8000
5,0.437,8000
6,0.484,8000
7,0.462,8000
8,0.473,8000
9,0.462,8000
10,0.495,8000
11,0.462,8000
12,0.605,43200
13,0.610,34000
14,0.599,34000
15,0.774,83200
16,0.756,76800
17,0.694,57200
18,0.713,51200
19,0.624,40800
20,0.702,40000
21,0.677,38000
22,0.667,40400
23,0.637,38000
24,0.669,40800
25,0.767,51600
0,2.250,249018
1,0.156,249018
2,0.118,249018
3,0.083,249018
4,0.151,251174
5,0.116,251174
6,0.119,251174
7,0.146,251174
8,0.100,251174
9,0.152,259259
10,0.097,259259
11,0.113,259259
12,0.136,259798
13,0.147,261415
14,0.123,266266
15,0.124,273812
16,0.086,279741
17,0.135,288904
18,0.095,291599
19,0.134,307230
20,0.153,307230
21,0.135,307230
22,0.171,307230
23,0.108,318549
24,0.116,324478
25,0.121,331485
26,0.134,336960
27,0.135,342360
28,0.122,348300
0,0.367,10000
1,0.528,8400
2,0.422,8400
3,0.483,8400
4,0.434,8400
5,0.633,91200
6,0.666,81200
7,0.697,59200
8,0.668,63600
9,0.612,59600
10,0.684,50400
11,0.778,101200
12,0.823,104800
13,0.707,82800
14,0.672,71600
15,0.753,63200
16,0.626,59600
17,0.662,59600
18,0.738,58800
19,0.707,58800
20,0.693,58800
21,0.707,60000
22,0.679,56800
23,0.665,54800
24,0.841,66000
25,0.768,60400
26,0.763,48800
27,0.708,51200
28,0.645,45200
29,0.693,50800
30,0.651,46400
31,0.674,45600
0,0.801,166400
1,0.539,60400
2,0.581,60400
3,0.618,60400
4,1.160,60400
5,0.534,60400
6,0.499,60400
7,0.532,60400
8,0.540,60400
9,0.597,60400
10,0.567,60400
0,0.782,136300
1,0.580,33600
2,0.587,33600
3,0.576,33600
4,0.532,33600
5,0.509,33600
6,0.527,33600
7,0.605,33600
8,0.558,33600
